participant_id,treatment,image_id,entropy,albox_mean,iou,change_size,changed
47,baseline,787,0.45703125,1.029775,0.961335,0.038665,1
47,baseline,787,5.364418029785156e-6,0.51015,0.871657,0.128343,1
47,baseline,787,0.014923095703125,1.5224749999999998,0.99994,6e-5,0
47,baseline,208,2.8789043426513672e-5,1.73535,0.931004,0.068996,1
47,baseline,208,0.0012903213500976,1.4951249999999998,0.900909,0.099091,1
47,baseline,208,1.162886619567e-4,1.7068,0.922911,0.077089,1
47,baseline,11,0.0033798217773437,3.17675,0.99988,1.2e-4,0
47,baseline,11,0.0046920776367187,3.32765,0.942563,0.057437,1
47,baseline,11,-0,0.473875,0.980274,0.019726,1
47,baseline,11,0.2423095703125,1.652325,0.811218,0.188782,1
47,baseline,11,0.0015249252319335,2.0603,0.73523,0.26477,1
47,baseline,11,4.768371582031e-4,1.499025,0.929344,0.070656,1
47,baseline,649,-0,1.1129,0.855416,0.144584,1
47,baseline,649,1.002550125122e-4,0.614125,0.99966,3.4e-4,0
47,baseline,649,5.030632019042e-4,1.054825,0.900914,0.099086,1
47,baseline,649,1.3709068298339844e-6,0.762425,0.782928,0.217072,1
47,baseline,649,2.485513687133789e-5,0.794925,0.846023,0.153977,1
47,baseline,649,8.380413055419922e-5,0.692125,0.93,0.07,1
47,baseline,649,0.05255126953125,0.7764,0.999919,8.1e-5,0
47,baseline,402,0.0048103332519531,1.058475,0.892418,0.107582,1
47,baseline,402,3.85046005249e-4,0.7979999999999999,0.890034,0.109966,1
47,baseline,402,0.89013671875,1.303475,0.851976,0.148024,1
47,baseline,402,0.495361328125,1.6543,0.909888,0.090112,1
47,baseline,403,1.0728836059570312e-05,1.53805,0.670595,0.329405,1
47,baseline,403,6.854534149169922e-6,0.715575,0.939822,0.060178,1
47,baseline,403,0.01824951171875,0.6806749999999999,0.913776,0.086224,1
47,baseline,403,0.02142333984375,0.748175,0.959939,0.040061,1
47,baseline,403,0.045318603515625,1.18725,0.910326,0.089674,1
47,baseline,36,3.4332275390625e-5,1.034775,0.902514,0.097486,1
47,baseline,36,9.360313415527e-4,0.7286250000000001,0.949955,0.050045,1
47,baseline,36,0.25830078125,0.696625,0.999819,1.81e-4,0
47,baseline,36,0.1220703125,1.08765,0.999898,1.02e-4,0
47,baseline,36,1.571178436279e-4,0.956775,0.785663,0.214337,1
47,baseline,36,0.0018777847290039,1.347425,0.98,0.02,1
47,baseline,36,8.258819580078e-4,2.317125,0.658456,0.341544,1
47,baseline,754,0.09271240234375,3.790025,0.999983,1.7e-5,0
47,baseline,754,1.366138458251e-4,1.242675,0.79978,0.20022,1
47,baseline,754,2.568960189819336e-5,0.879275,0.882032,0.117968,1
47,baseline,754,1.537799835205078e-5,1.1118,0.892422,0.107578,1
47,baseline,754,0.56103515625,4.703125,0.999932,6.8e-5,0
47,baseline,754,0.132080078125,2.255125,0.999842,1.58e-4,0
47,baseline,754,0.037567138671875,0.708,0.952547,0.047453,1
47,baseline,754,0.0234222412109375,0.86205,0.99972,2.8e-4,0
47,baseline,100,5.140304565429e-4,2.36595,0.940406,0.059594,1
47,baseline,100,0.0140304565429687,1.36525,0.845093,0.154907,1
47,baseline,100,0.0032005310058593,2.2529,0.857849,0.142151,1
47,baseline,100,0.0148773193359375,2.72975,0.999982,1.8e-5,0
47,baseline,200,5.507469177246094e-5,0.5884,0.874669,0.125331,1
47,baseline,200,7.641315460205078e-5,1.975325,0.873603,0.126397,1
47,baseline,200,0.47607421875,4.7915,0.78876,0.21124,1
47,baseline,139,0.211669921875,0.74045,0.922201,0.077799,1
47,baseline,139,0.0015039443969726,0.5801499999999999,0.82724,0.17276,1
47,baseline,139,2.822875976562e-4,1.2314250000000002,0.902426,0.097574,1
47,baseline,497,0.0025501251220703,1.988275,1,0,0
47,baseline,497,1.933574676513e-4,1.47435,1,0,0
47,baseline,497,-0,0.879875,1,0,0
47,baseline,497,0.0023155212402343,1.2888,1,0,0
47,baseline,497,0.0113143920898437,1.03895,1,0,0
47,baseline,497,-0,0.663575,1,0,0
47,baseline,497,0.0121002197265625,1.108425,1,0,0
47,baseline,497,0.001936912536621,0.7612249999999999,1,0,0
47,baseline,497,9.760856628417e-4,0.803825,1,0,0
47,baseline,64,3.786087036132e-4,0.4187,0.929988,0.070012,1
47,baseline,64,2.7418136596679688e-06,0.8862,0.835973,0.164027,1
47,baseline,64,9.268522262573242e-5,0.663575,0.929929,0.070071,1
47,baseline,64,5.4836273193359375e-6,1.09275,0.902559,0.097441,1
47,baseline,589,0.1162109375,0.74025,0.999831,1.69e-4,0
47,baseline,589,0.0048637390136718,1.534175,0.893287,0.106713,1
47,baseline,589,0.0029869079589843,1.125025,0.902718,0.097282,1
47,baseline,589,0.02044677734375,0.69765,0.927762,0.072238,1
57,baseline,748,1.5676021575927734e-5,0.5613750000000001,1,0,0
57,baseline,748,7.247924804687e-4,0.8579000000000001,0.89,0.11,1
57,baseline,748,0.0014848709106445,0.9226,0.9114,0.0886,1
57,baseline,748,1.082420349121e-4,0.5817749999999999,0.86,0.14,1
57,baseline,589,0.1162109375,0.74025,1,0,0
57,baseline,589,0.0048637390136718,1.534175,1,0,0
57,baseline,589,0.0029869079589843,1.125025,1,0,0
57,baseline,589,0.02044677734375,0.69765,1,0,0
57,baseline,651,0.0011758804321289,0.673675,1,0,0
57,baseline,651,0.0012063980102539,2.255875,0.902509,0.097491,1
57,baseline,651,0.008392333984375,3.8574,0.896629,0.103371,1
57,baseline,651,0.0494384765625,2.8091,0.827736,0.172264,1
57,baseline,651,2.199411392211914e-5,1.196775,0.97005,0.02995,1
57,baseline,651,0.0013380050659179,0.766225,0.930091,0.069909,1
57,baseline,651,0.1396484375,1.6023,1,0,0
57,baseline,651,8.33511352539e-4,2.781975,0.874185,0.125815,1
57,baseline,651,0.1517333984375,11.572275,0.977629,0.022371,1
57,baseline,340,2.658367156982e-4,1.2771,0.950376,0.049624,1
57,baseline,340,0.0056877136230468,0.6911499999999999,0.98,0.02,1
57,baseline,340,0.0010042190551757,1.102675,0.8281,0.1719,1
57,baseline,340,3.318786621093e-4,0.9043,0.678588,0.321412,1
57,baseline,309,-0,2.613525,0.8075,0.1925,1
57,baseline,309,7.277727127075195e-5,1.555675,0.7912,0.2088,1
57,baseline,309,0.011810302734375,0.95375,0.900018,0.099982,1
57,baseline,309,5.722045898437e-4,1.20555,0.942169,0.057831,1
57,baseline,201,0.218505859375,3.66455,1,0,0
57,baseline,201,3.68952751159668e-5,3.1709,0.92786,0.07214,1
57,baseline,201,1.3709068298339844e-6,1.063125,1,0,0
57,baseline,201,0.002471923828125,1.6132749999999998,1,0,0
57,baseline,201,4.267692565917969e-5,0.97205,0.765,0.235,1
57,baseline,201,-0,0.8369249999999999,1,0,0
57,baseline,201,0.0117263793945312,0.642825,1,0,0
57,baseline,201,1.4921875,3.629425,1,0,0
57,baseline,201,0.58642578125,1.057125,1,0,0
57,baseline,201,1.490234375,2.4358,0,1,1
57,baseline,201,1.8056640625,2.165775,0,1,1
57,baseline,201,0.003091812133789,1.10595,1,0,0
57,baseline,405,1.6450881958007812e-05,1.3991749999999998,0.661771,0.338229,1
57,baseline,405,0.0081939697265625,1.21895,1,0,0
57,baseline,405,0.087646484375,0.8133,1,0,0
57,baseline,405,0.0026531219482421,0.6858,1,0,0
57,baseline,405,0.05316162109375,0.833125,1,0,0
57,baseline,405,0.357666015625,0.8154250000000001,1,0,0
57,baseline,315,-0,0.98805,0.8277,0.1723,1
57,baseline,315,5.4836273193359375e-6,1.13695,0.8742,0.1258,1
57,baseline,315,0.56640625,1.021975,0.9,0.1,1
57,baseline,251,0.051910400390625,5.068825,1,0,0
57,baseline,251,1.462697982788e-4,1.2141000000000002,1,0,0
57,baseline,251,0.0044746398925781,5.714125,1,0,0
57,baseline,251,0.1494140625,5.911875,1,0,0
57,baseline,251,1.379251480102e-4,3.35545,1,0,0
57,baseline,251,0.0012474060058593,3.619625,1,0,0
57,baseline,64,3.786087036132e-4,0.4187,0.915341,0.084659,1
57,baseline,64,2.7418136596679688e-06,0.8862,0.8184,0.1816,1
57,baseline,64,9.268522262573242e-5,0.663575,0.931034,0.068966,1
57,baseline,64,5.4836273193359375e-6,1.09275,0.8648,0.1352,1
57,baseline,639,0.0010366439819335,2.23365,1,0,0
57,baseline,639,1.2218952178955078e-5,1.738525,1,0,0
57,baseline,639,7.643699645996e-4,1.062975,1,0,0
57,baseline,639,0.1317138671875,1.232525,1,0,0
57,baseline,639,5.573034286499024e-5,0.6491750000000001,1,0,0
57,baseline,639,4.971027374267578e-5,0.8912249999999999,1,0,0
57,baseline,639,0.009918212890625,0.730925,1,0,0
57,baseline,639,0.0426025390625,1.175775,1,0,0
57,baseline,449,0.0021076202392578,0.5674,0.904983,0.095017,1
57,baseline,449,1.114606857299e-4,0.642325,0.895948,0.104052,1
57,baseline,449,9.560585021972e-4,0.9353,1,0,0
57,baseline,449,3.761053085327149e-5,0.4782749999999999,0.891603,0.108397,1
57,baseline,449,1.3037109375,1.6501,1,0,0
57,baseline,449,0.39794921875,1.5078,0.96,0.04,1
57,baseline,312,2.7418136596679688e-06,1.104475,0.9025,0.0975,1
57,baseline,312,1.0728836059570312e-05,0.87915,0.92,0.08,1
57,baseline,312,0.0029563903808593,0.7004250000000001,0.98,0.02,1
57,baseline,312,0.0019302368164062,0.72815,1,0,0
57,baseline,312,1.5966796875,2.78125,0.857217,0.142783,1
57,baseline,303,9.059906005859377e-6,0.8331,0.89623,0.10377,1
57,baseline,303,0.0051383972167968,1.0315,0.872909,0.127091,1
57,baseline,303,8.950233459472e-4,1.622075,1,0,0
57,baseline,303,0.032470703125,2.0176,0.577245,0.422755,1
57,baseline,303,0.486572265625,2.7676,1,0,0
57,baseline,303,0.0545654296875,2.0454,0.541818,0.458182,1
57,baseline,303,0.0092010498046875,0.997425,1,0,0
57,baseline,137,0.0117111206054687,0.570425,1,0,0
57,baseline,137,7.146596908569336e-5,0.7719,1,0,0
57,baseline,137,9.66787338256836e-5,1.727075,1,0,0
57,baseline,137,1.394748687744e-4,0.5466,1,0,0
57,baseline,137,0.8095703125,0.862175,1,0,0
68,uncertainty,216,1.3709068298339844e-6,0.581325,0.848781,0.151219,1
68,uncertainty,216,2.7418136596679688e-06,1.2356,0.885857,0.114143,1
68,uncertainty,216,2.157688140869141e-5,0.66835,0.860691,0.139309,1
68,uncertainty,216,4.365444183349e-4,0.742925,0.86624,0.13376,1
68,uncertainty,216,0.24365234375,0.856325,0.999907,9.3e-5,0
68,uncertainty,150,4.225969314575195e-5,0.493425,0.989927,0.010073,1
68,uncertainty,150,8.697509765625e-4,0.6154999999999999,0.925436,0.074564,1
68,uncertainty,150,0.234130859375,0.8025,0.877541,0.122459,1
68,uncertainty,150,0.0137786865234375,1.119625,0.73991,0.26009,1
68,uncertainty,642,0.0098724365234375,2.120375,0.852615,0.147385,1
68,uncertainty,642,0.033233642578125,1.495475,0.065706,0.934294,1
68,uncertainty,642,0.0020465850830078,1.10475,0.828133,0.171867,1
68,uncertainty,642,5.9723854064941406e-5,0.411275,0.892991,0.107009,1
68,uncertainty,642,0.001896858215332,0.5946250000000001,0.855635,0.144365,1
68,uncertainty,642,0.0269775390625,4.153575,0.729056,0.270944,1
68,uncertainty,748,1.5676021575927734e-5,0.5613750000000001,0.837504,0.162496,1
68,uncertainty,748,7.247924804687e-4,0.8579000000000001,0.877452,0.122548,1
68,uncertainty,748,0.0014848709106445,0.9226,0.911965,0.088035,1
68,uncertainty,748,1.082420349121e-4,0.5817749999999999,0.9016,0.0984,1
68,uncertainty,279,4.738569259643555e-5,1.25975,0.919981,0.080019,1
68,uncertainty,279,2.322196960449e-4,1.216175,0.900089,0.099911,1
68,uncertainty,279,0.019256591796875,1.1272,0.979951,0.020049,1
68,uncertainty,279,0.10089111328125,0.961925,0.826497,0.173503,1
68,uncertainty,279,0.76953125,1.5559,0.889952,0.11004800000000001,1
68,uncertainty,279,0.0093917846679687,0.8681500000000001,0.939913,0.060087,1
68,uncertainty,279,3.399848937988e-4,2.169675,0.913712,0.086288,1
68,uncertainty,400,0.0045928955078125,0.5157,0.886628,0.113372,1
68,uncertainty,400,3.1888484954833984e-5,0.61805,0.883499,0.116501,1
68,uncertainty,400,1.628398895263e-4,1.99485,0.940497,0.059503,1
68,uncertainty,400,0.0103988647460937,1.1454,0.892997,0.107003,1
68,uncertainty,400,0.0115203857421875,1.410625,0.957916,0.042084,1
68,uncertainty,345,-0,0.570025,0.921239,0.078761,1
68,uncertainty,345,0.012969970703125,1.725825,0.562813,0.437187,1
68,uncertainty,345,0.0130996704101562,1.45655,0.869488,0.130512,1
68,uncertainty,345,1.4126300811767578e-5,1.096925,0.972815,0.027185,1
68,uncertainty,345,0.12347412109375,2.052225,0,1,1
68,uncertainty,345,1.0439453125,1.59255,0.717674,0.282326,1
68,uncertainty,631,5.087852478027e-4,0.5005000000000001,0.933604,0.066396,1
68,uncertainty,631,-0,1.046725,0.890981,0.109019,1
68,uncertainty,631,2.349609375,9.5493,1,0,0
68,uncertainty,631,1.691579818725e-4,0.6664000000000001,0.911043,0.088957,1
68,uncertainty,631,1.3709068298339844e-6,0.965325,0.883516,0.116484,1
68,uncertainty,631,2.5,9.1245,1,0,0
68,uncertainty,64,3.786087036132e-4,0.4187,0.913492,0.086508,1
68,uncertainty,64,2.7418136596679688e-06,0.8862,0.8554,0.1446,1
68,uncertainty,64,9.268522262573242e-5,0.663575,0.926786,0.073214,1
68,uncertainty,64,5.4836273193359375e-6,1.09275,0.883211,0.116789,1
68,uncertainty,201,0.218505859375,3.66455,0.263396,0.736604,1
68,uncertainty,201,3.68952751159668e-5,3.1709,0.950413,0.049587,1
68,uncertainty,201,1.3709068298339844e-6,1.063125,0.836,0.164,1
68,uncertainty,201,0.002471923828125,1.6132749999999998,1,0,0
68,uncertainty,201,4.267692565917969e-5,0.97205,0.999832,1.68e-4,0
68,uncertainty,201,-0,0.8369249999999999,0.809587,0.190413,1
68,uncertainty,201,0.0117263793945312,0.642825,0.930549,0.069451,1
68,uncertainty,201,1.4921875,3.629425,0.999757,2.43e-4,0
68,uncertainty,201,0.58642578125,1.057125,0.940032,0.059968,1
68,uncertainty,201,1.490234375,2.4358,0.999853,1.47e-4,0
68,uncertainty,201,1.8056640625,2.165775,0.999128,8.72e-4,0
68,uncertainty,201,0.003091812133789,1.10595,0.859946,0.140054,1
68,uncertainty,528,5.4836273193359375e-6,1.9104,0.836616,0.163384,1
68,uncertainty,528,-0,0.606525,0.939918,0.060082000000000003,1
68,uncertainty,528,0.0018959045410156,0.8086,0.889928,0.110072,1
68,uncertainty,528,0.169189453125,0.7207000000000001,0.973422,0.026578,1
68,uncertainty,528,0.250244140625,1.520525,0.874619,0.125381,1
68,uncertainty,139,0.211669921875,0.74045,0.91728,0.08272,1
68,uncertainty,139,0.0015039443969726,0.5801499999999999,0.91,0.09,1
68,uncertainty,139,2.822875976562e-4,1.2314250000000002,0.864765,0.135235,1
68,uncertainty,286,0.291015625,0.83045,0.999716,2.84e-4,0
68,uncertainty,286,8.5353851318359375e-05,0.84215,0.919969,0.080031,1
68,uncertainty,286,6.113052368164e-4,1.807125,0.706787,0.293213,1
68,uncertainty,286,5.4836273193359375e-6,2.554925,0.888601,0.111399,1
68,uncertainty,286,2.408027648925781e-5,1.3213,0.8742,0.1258,1
68,uncertainty,286,6.346702575683e-4,1.025025,0.931235,0.068765,1
68,uncertainty,286,0.0172882080078125,0.8369000000000001,1,0,0
68,uncertainty,286,2.024173736572e-4,0.9938,0.999877,1.23e-4,0
68,uncertainty,286,9.29832458496e-4,0.8192,0.82643200000000006,0.173568,1
68,uncertainty,286,4.587173461914e-4,0.7523,0.891089,0.108911,1
68,uncertainty,286,0.71875,1.318375,0.999711,2.89e-4,0
68,uncertainty,286,0.38916015625,2.444825,0.999802,1.98e-4,0
68,uncertainty,258,0.123291015625,0.929075,0.999765,2.35e-4,0
68,uncertainty,258,4.631280899047852e-5,1.135775,0.828004,0.171996,1
68,uncertainty,258,7.337331771850586e-5,0.9381,0.883523,0.116477,1
68,uncertainty,258,1.702308654785e-4,1.061775,0.980247,0.019753,1
68,uncertainty,258,0.246337890625,1.9219,0.795789,0.204211,1
68,uncertainty,370,4.208087921142578e-5,1.922875,0.889972,0.110028,1
68,uncertainty,370,0.062347412109375,4.4331,0.8928,0.1072,1
68,uncertainty,370,1.102089881896e-4,1.08105,0.999846,1.54e-4,0
68,uncertainty,370,0.0017738342285156,1.04285,0.980152,0.019848,1
68,uncertainty,370,8.112192153930664e-5,1.736575,0.857863,0.142137,1
68,uncertainty,370,0.0147018432617187,4.62405,0.902084,0.097916,1
68,uncertainty,370,0.18994140625,5.905749999999999,0.795465,0.204535,1
68,uncertainty,370,0.0038986206054687,1.4347,0.999948,5.2e-5,0
68,uncertainty,370,0.5859375,0.96095,0.886273,0.113727,1
63,uncertainty,361,3.4332275390625e-5,0.6465000000000001,0.9,0.1,1
63,uncertainty,361,-0,1.600575,0.912,0.088,1
63,uncertainty,361,9.47713851928711e-6,0.674225,0.91,0.09,1
63,uncertainty,361,0.02587890625,0.644525,1,0,0
63,uncertainty,361,0.01708984375,2.43065,1,0,0
63,uncertainty,361,1.220703125e-4,1.422375,1,0,0
63,uncertainty,361,8.344650268554e-4,0.9452,0.94,0.06,1
63,uncertainty,243,3.68595123291e-4,0.688975,1,0,0
63,uncertainty,243,0.0017042160034179,0.822125,1,0,0
63,uncertainty,243,7.414817810058e-4,0.79945,1,0,0
63,uncertainty,243,0.2215576171875,1.624275,0.768386,0.231614,1
63,uncertainty,243,6.380081176757e-4,1.2218,0.94,0.06,1
63,uncertainty,601,0.374267578125,0.8379000000000001,0.843978,0.156022,1
63,uncertainty,601,0.0154342651367187,0.5397000000000001,1,0,0
63,uncertainty,601,0.030120849609375,0.7406250000000001,1,0,0
63,uncertainty,601,0.0789794921875,0.84485,0.8464,0.1536,1
63,uncertainty,683,0.2054443359375,0.6130249999999999,0.866667,0.133333,1
63,uncertainty,683,0.0035686492919921,0.69285,0.915477,0.084523,1
63,uncertainty,683,0.08837890625,0.725925,0.999938,6.2e-5,0
63,uncertainty,683,0.62060546875,1.2544,0.756037,0.243963,1
63,uncertainty,1,0.052947998046875,0.5523,0.922196,0.077804,1
63,uncertainty,1,0.056121826171875,0.7426750000000001,0.8736,0.1264,1
63,uncertainty,1,0.482666015625,1.643075,0.65124,0.34876,1
63,uncertainty,539,0.0034751892089843,0.890625,0.999957,4.3e-5,0
63,uncertainty,539,0.0021038055419921,1.100825,0.744849,0.255151,1
63,uncertainty,539,0.0044479370117187,1.211775,0.901595,0.098405,1
63,uncertainty,539,5.322694778442383e-5,0.835675,0.902116,0.097884,1
63,uncertainty,539,0.0014495849609375,0.8473,0.869971,0.130029,1
63,uncertainty,539,0.2291259765625,1.02015,0.99981,1.9e-4,0
63,uncertainty,539,0.058013916015625,1.021125,0.999869,1.31e-4,0
63,uncertainty,539,0.60791015625,1.109975,0.774461,0.225539,1
63,uncertainty,359,0.29052734375,0.7756500000000001,0.93448,0.06552,1
63,uncertainty,359,0.002206802368164,0.6077250000000001,0.919943,0.080057,1
63,uncertainty,359,4.81367111206e-4,0.6824749999999999,0.979991,0.020009,1
63,uncertainty,772,0.0021858215332031,1.382575,1,0,0
63,uncertainty,772,0.0155029296875,1.883775,1,0,0
63,uncertainty,772,-0,0.98205,1,0,0
63,uncertainty,772,8.338689804077148e-5,1.233275,1,0,0
63,uncertainty,303,9.059906005859377e-6,0.8331,0.910713,0.089287,1
63,uncertainty,303,0.0051383972167968,1.0315,0.902472,0.097528,1
63,uncertainty,303,8.950233459472e-4,1.622075,0.944788,0.055212,1
63,uncertainty,303,0.032470703125,2.0176,0.532132,0.467868,1
63,uncertainty,303,0.486572265625,2.7676,0.999923,7.7e-5,0
63,uncertainty,303,0.0545654296875,2.0454,0.999813,1.87e-4,0
63,uncertainty,303,0.0092010498046875,0.997425,0.999976,2.4e-5,0
63,uncertainty,345,-0,0.570025,1,0,0
63,uncertainty,345,0.012969970703125,1.725825,0.614105,0.385895,1
63,uncertainty,345,0.0130996704101562,1.45655,0.999803,1.97e-4,0
63,uncertainty,345,1.4126300811767578e-5,1.096925,0.927016,0.072984,1
63,uncertainty,345,0.12347412109375,2.052225,0.933547,0.066453,1
63,uncertainty,345,1.0439453125,1.59255,0.774175,0.225825,1
63,uncertainty,309,-0,2.613525,0.80839,0.19161,1
63,uncertainty,309,7.277727127075195e-5,1.555675,0.883176,0.116824,1
63,uncertainty,309,0.011810302734375,0.95375,0.943396,0.056604,1
63,uncertainty,309,5.722045898437e-4,1.20555,1,0,0
63,uncertainty,611,0.0723876953125,0.6271,0.787553,0.212447,1
63,uncertainty,611,9.822845458984e-4,0.5132249999999999,1,0,0
63,uncertainty,611,2.799034118652e-4,0.5836,1,0,0
63,uncertainty,651,0.0011758804321289,0.673675,0.96258,0.03742,1
63,uncertainty,651,0.0012063980102539,2.255875,0.923558,0.076442,1
63,uncertainty,651,0.008392333984375,3.8574,0.930571,0.069429,1
63,uncertainty,651,0.0494384765625,2.8091,0.904183,0.095817,1
63,uncertainty,651,2.199411392211914e-5,1.196775,0.97,0.03,1
63,uncertainty,651,0.0013380050659179,0.766225,0.952311,0.047689,1
63,uncertainty,651,0.1396484375,1.6023,0.999779,2.21e-4,0
63,uncertainty,651,8.33511352539e-4,2.781975,0.999978,2.2e-5,0
63,uncertainty,651,0.1517333984375,11.572275,0.959996,0.040004,1
63,uncertainty,286,0.291015625,0.83045,0.999905,9.5e-5,0
63,uncertainty,286,8.5353851318359375e-05,0.84215,0.94004,0.05996,1
63,uncertainty,286,6.113052368164e-4,1.807125,0.733971,0.266029,1
63,uncertainty,286,5.4836273193359375e-6,2.554925,0.892401,0.107599,1
63,uncertainty,286,2.408027648925781e-5,1.3213,0.999968,3.2e-5,0
63,uncertainty,286,6.346702575683e-4,1.025025,0.999943,5.7e-5,0
63,uncertainty,286,0.0172882080078125,0.8369000000000001,0.99979,2.1e-4,0
63,uncertainty,286,2.024173736572e-4,0.9938,0.999897,1.03e-4,0
63,uncertainty,286,9.29832458496e-4,0.8192,0.999887,1.13e-4,0
63,uncertainty,286,4.587173461914e-4,0.7523,0.999967,3.3e-5,0
63,uncertainty,286,0.71875,1.318375,0.848331,0.151669,1
63,uncertainty,286,0.38916015625,2.444825,0.99996,4e-5,0
63,uncertainty,293,9.889602661132e-4,2.44435,0.9405,0.0595,1
63,uncertainty,293,0.0034961700439453,0.81555,0.890054,0.109946,1
63,uncertainty,293,0.0113677978515625,1.258775,0.979983,0.020017,1
114,uncertainty,649,-0,1.1129,0.63919,0.36081,1
114,uncertainty,649,1.002550125122e-4,0.614125,0.999882,1.18e-4,0
114,uncertainty,649,5.030632019042e-4,1.054825,0.887965,0.112035,1
114,uncertainty,649,1.3709068298339844e-6,0.762425,0.900865,0.099135,1
114,uncertainty,649,2.485513687133789e-5,0.794925,0.99971,2.9e-4,0
114,uncertainty,649,8.380413055419922e-5,0.692125,0.989967,0.010033,1
114,uncertainty,649,0.05255126953125,0.7764,0.999517,4.83e-4,0
114,uncertainty,208,2.8789043426513672e-5,1.73535,0.910876,0.089124,1
114,uncertainty,208,0.0012903213500976,1.4951249999999998,0.999113,8.87e-4,0
114,uncertainty,208,1.162886619567e-4,1.7068,0.989771,0.010229,1
114,uncertainty,539,0.0034751892089843,0.890625,0.999226,7.74e-4,0
114,uncertainty,539,0.0021038055419921,1.100825,0.779668,0.220332,1
114,uncertainty,539,0.0044479370117187,1.211775,0.579552,0.420448,1
114,uncertainty,539,5.322694778442383e-5,0.835675,0.999271,7.29e-4,0
114,uncertainty,539,0.0014495849609375,0.8473,0.999822,1.78e-4,0
114,uncertainty,539,0.2291259765625,1.02015,0.999145,8.55e-4,0
114,uncertainty,539,0.058013916015625,1.021125,0.999412,5.88e-4,0
114,uncertainty,539,0.60791015625,1.109975,0,1,1
114,uncertainty,122,5.245208740234375e-6,0.61785,0.949715,0.050285,1
114,uncertainty,122,4.801750183105e-4,0.9237,0.799861,0.200139,1
114,uncertainty,122,1.1682510375976562e-05,1.3031,0.999648,3.52e-4,0
114,uncertainty,122,1.3887882232666016e-5,3.439225,0.583379,0.416621,1
114,uncertainty,977,9.357929229736328e-6,1.715575,0.874221,0.125779,1
114,uncertainty,977,2.81810760498e-4,1.645025,0.999738,2.62e-4,0
114,uncertainty,977,1.4248046875,6.452625,0,1,1
114,uncertainty,977,1.988410949707e-4,1.00575,0.999727,2.73e-4,0
114,uncertainty,977,0.0011825561523437,1.53125,0.9998,2e-4,0
114,uncertainty,977,6.568431854248047e-5,1.858875,0.999454,5.46e-4,0
114,uncertainty,977,1.079440116882e-4,0.777225,0.999577,4.23e-4,0
114,uncertainty,977,0.0038814544677734,1.04025,0.999295,7.05e-4,0
114,uncertainty,977,0.1766357421875,1.97265,0.999161,8.39e-4,0
114,uncertainty,977,9.546279907226e-4,0.7395,0.999388,6.12e-4,0
114,uncertainty,977,0.0439453125,3.42235,0.999614,3.86e-4,0
114,uncertainty,977,0.11444091796875,1.481075,0.999403,5.97e-4,0
114,uncertainty,977,1.2587890625,1.75585,0,1,1
114,uncertainty,977,1.119140625,2.019275,0,1,1
114,uncertainty,589,0.1162109375,0.74025,0.998669,0.001331,0
114,uncertainty,589,0.0048637390136718,1.534175,0.90461,0.09539,1
114,uncertainty,589,0.0029869079589843,1.125025,0.889981,0.110019,1
114,uncertainty,589,0.02044677734375,0.69765,0.999617,3.83e-4,0
114,uncertainty,150,4.225969314575195e-5,0.493425,0.999604,3.96e-4,0
114,uncertainty,150,8.697509765625e-4,0.6154999999999999,0.998277,0.001723,0
114,uncertainty,150,0.234130859375,0.8025,0.998855,0.001145,0
114,uncertainty,150,0.0137786865234375,1.119625,0.799087,0.200913,1
114,uncertainty,203,0.0010080337524414,0.52815,0.999713,2.87e-4,0
114,uncertainty,203,0.0753173828125,1.4436,0.668842,0.331158,1
114,uncertainty,203,0.081787109375,0.700925,0.999237,7.63e-4,0
114,uncertainty,748,1.5676021575927734e-5,0.5613750000000001,0.999744,2.56e-4,0
114,uncertainty,748,7.247924804687e-4,0.8579000000000001,0.794263,0.205737,1
114,uncertainty,748,0.0014848709106445,0.9226,0.901797,0.098203,1
114,uncertainty,748,1.082420349121e-4,0.5817749999999999,0.999821,1.79e-4,0
114,uncertainty,772,0.0021858215332031,1.382575,0.899816,0.100184,1
114,uncertainty,772,0.0155029296875,1.883775,0.842486,0.157514,1
114,uncertainty,772,-0,0.98205,0.999877,1.23e-4,0
114,uncertainty,772,8.338689804077148e-5,1.233275,0.999837,1.63e-4,0
114,uncertainty,420,1.378059387207e-4,1.0539999999999998,0.920769,0.079231,1
114,uncertainty,420,1.7464160919189453e-5,1.00195,0.999812,1.88e-4,0
114,uncertainty,420,3.340244293212e-4,1.6609,0.902305,0.097695,1
114,uncertainty,420,1.084208488464e-4,0.73035,0.999887,1.13e-4,0
114,uncertainty,420,5.573034286499024e-5,1.562525,0.959839,0.040161,1
114,uncertainty,961,2.5510787963867188e-05,2.992425,0.999829,1.71e-4,0
114,uncertainty,961,0.178955078125,5.06055,0.789686,0.210314,1
114,uncertainty,961,0.05340576171875,2.25245,0.999801,1.99e-4,0
114,uncertainty,961,0.025299072265625,1.610075,0.999402,5.98e-4,0
114,uncertainty,961,0.07635498046875,2.011975,0.998993,0.001007,0
114,uncertainty,961,0.15576171875,1.855725,0.999565,4.35e-4,0
114,uncertainty,961,1.45673751831e-4,1.5598,0.999944,5.6e-5,0
114,uncertainty,245,6.794929504394531e-5,2.103025,0.902431,0.097569,1
114,uncertainty,245,0.4501953125,1.12355,0.999518,4.82e-4,0
114,uncertainty,245,6.735324859619141e-6,1.286875,0.999994,6e-6,0
